Product,Price
Centrala analogica adresabila cu 1 bucla x 250 adrese Detnov CAD-150-1,2555.99
"Cablu incendiu JE-H(St)H FE 180 E30/E90, ecranat, 1x2x1.5, tambur 500m, MEKAS KABLO MEK90-1x2x1.5-T",2744.99
"Centrala detectie incendiu adresabila, 2 bucle, 74 zone, 480 dispozitive, TEKNIM, TFP-1212",2849.99
"Centrala detectie incendiu, adresabila, cu o bucla, 64 elemente, afisaj LCD touchscreen de 4”, Inim, PREVIDIA-C050L-G",3004.99
"Centrala detectie incendiu Morley-IAS Plus cu 1 bucla, 159 D + 159 I/O - Honeywell PL-1000",3101.99
"Centrala detectie incendiu Morley Lite cu o bucla, 159 D - Honeywell LT-159",3232.99
Centrala analogica adresabila cu 2 bucle x 250 adrese Detnov CAD-150-2,3288.99
Repetor pentru centrale de detectie incendiu Morley-IAS Max - Honeywell MA-LCD7,3319.99
Centrala antiincendiu adresabila 3 bucle (o bucla cu 3 circuite) 250 detectori FIRECLASS 503,3364.99
"Bariera de fum, FIRERAY ONE 50",3499.99
"Kit de baza pentru detectie incendiu Teknim, adresabil, Centrala, 10 senzori, buton, sirena, soclu, KITADRTEK10",3519.99
Dongle USB programare Gateway wireless Morley-IAS - Honeywell MI-RF-USB-PRO,3591.99
"Centrala de incendiu adresabila, 16 zone, 1 bucla / 126 adrese, 3A, afisaj LCD, LA80161M2 Kentec",4231.99
Centrala analogica adresabila cu 4 bucle Detnov CAD-150-4,4529.99
"Cablu incendiu JE-H(St) H FE 180 E30/E90, ecranat, 2x2x1.5, tambur 500m, MEKAS KABLO MEK90-2x2x1.5-T",4629.99
Centrala adresabila cu 2 bucle - 240 elemente INIM Previdia C200LG,4699.99
"Centrala detectie incendiu adresabila, 4 bucle, 74 zone, 508 dispozitive, TFP-1214",4799.99
"Centrala detectie incendiu adresabila, 6 bucle, 256 zone, 500 dispozitive, Fireclass, FC506",5266.99
Centrala analogica adresabila cu 4 bucle expandabila la 8 bucle Detnov CAD-150-8,5516.99
"Centrala analogica adresabila cu 4 bucle expandabila la 8 bucle, cutie mare, Detnov CAD-150-8-PLUS",6203.99
"Centrala detectie incendiu adresabila Morley-IAS Max cu 2 bucle, 99 D + 99 I/O - Honeywell MA-2000-02",6526.99
"Centrala detectie incendiu adresabila, 1 bucla, 204 dispozitive, indicator de zona, imprimanta incorporata, TEKNIM TFP-2131",8208.99
"Centrala detectie incendiu adresabila, 2 bucle, 480 dispozitive, indicator de zona, imprimanta incorporata, TEKNIM TFP-2132",8764.99
"Centrala detectie incendiu adresabila Morley-IAS Max cu 4 bucle, 99 D + 99 I/O - Honeywell MA-8000-02",8974.99
"Centrala detectie incendiu adresabila, 4 bucle, 508 dispozitive, indicator de zona, imprimanta incorporata, TEKNIM TFP-2134",9879.99
"Pachet sistem de detectie la incendiu Teknim, Wireless, 15 senzori si accesorii",11017.99
"Pachet sistem de detectie la incendiu Teknim, Wireless, 20 senzori si accesorii",12747.99
